# BEAST v1.6.0pre, Build r2958
# Generated Wed Jun 16 02:41:18 PDT 2010 [seed=1276681169112]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(South America)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
12500000	-5927.904983865754	-594.3588060939065	-5333.546177771847	1361.7599570614473	378.31222576407464	1326.5348249215913	10.312315011635373	3.358356569679766	10.77484678868433	0.15819514196291212	148.48014437901233	3.1634755984612077	0.5445458429451681	0.09656400441599916	2.3588901526388195	2.094267026812558E-4	-1038.3137927987998	-619.7451338700148	-3675.4872511030326	-571.4714684672472
12505000	-5965.536826249112	-601.6887502873545	-5363.848075961758	1619.8038182166742	456.0584516036027	1251.4172155306221	6.36912501821084	5.933926488033451	11.214851628286556	0.22036606185933053	182.14256895206432	2.0262428307037164	0.3360046469339799	0.09100278475861862	2.5729925683073884	1.987044090365204E-4	-1045.6950151524375	-621.0025413735007	-3697.150519435819	-578.7618834138641
12510000	-5945.9168090588155	-594.4662010823013	-5351.450607976514	1183.180823455721	368.65979695122167	1206.0913026570163	14.18844346318241	5.762927514156274	11.214851628286556	0.19614719244171733	571.8854946435112	3.3557914956859745	0.5242097899254798	0.09755008623121456	2.3782401238432924	2.2553282859155704E-4	-1040.2325715275852	-616.5514948192889	-3694.6665416296396	-570.6518792054325
12515000	-5949.339198714196	-589.0932213803998	-5360.245977333796	1120.5701742008282	352.4886726982121	1407.522753557425	9.985100788744942	1.9348588969727147	10.340756803374967	0.19994783729361634	467.93631060582146	4.304359945897723	0.3971349796462755	0.11758874986615586	2.4852762704875553	2.1372025525280737E-4	-1035.0124606839017	-624.9139626633198	-3700.319553986574	-566.7947869757943
12520000	-5932.178533267918	-590.319706266031	-5341.858827001887	1180.4340463383899	353.96460531807	1284.3191212209451	14.35454702659859	4.183227654006212	10.541894874745187	0.19937952983086857	695.844069423226	2.1469741526596415	0.5548455259086579	0.09885417201502084	2.3463003020763087	2.3617498234354163E-4	-1035.2899397651347	-614.971557441718	-3691.5973297950345	-566.8467791958093
12525000	-5930.653686736391	-589.5977448773501	-5341.055941859041	1197.5827861497985	355.01183798851264	1277.1854318472501	13.586769523023449	4.465509582316318	10.541894874745187	0.1594500778979168	627.8121127169417	2.1469741526596415	0.42887020478462656	0.09643983580660669	2.474689959408754	2.2480808333892732E-4	-1037.4810959175275	-616.5411882944572	-3687.0336576470563	-566.132711676412
12530000	-5935.810884053875	-586.3174598765399	-5349.493424177335	1308.9415980074484	320.0496943913846	1071.1074443276434	11.335264445119517	13.053420698428198	13.239407432358314	0.21991786228618176	600.4220260648484	2.0484312479475077	0.4859771589490514	0.09901013522973544	2.4150127058212014	2.4315920255222386E-4	-1046.7432491083507	-620.7837874345718	-3681.966387634413	-561.7391813562712
12535000	-5919.559185327794	-578.7770384471496	-5340.782146880644	1159.2370794964775	321.59544406183284	1234.2994649086675	11.335264445119517	4.005400390452513	13.239407432358314	0.21991786228618176	138.46139175357146	2.8941286492480316	0.3936321101569427	0.0716876131260128	2.5346802767170327	2.503698371070724E-4	-1041.8904429305867	-619.0504957933426	-3679.841208156715	-555.4054863083135
12540000	-5946.185126184986	-581.8066418201107	-5364.3784843648755	1202.775179592976	410.43231911096655	1020.2077581575643	6.9431018356910545	4.700489080322782	12.282211524676224	0.2122586024700609	653.8612514751574	2.8558213079754813	0.3760303941133634	0.1552698559709693	2.4686997499156544	2.2836141768473885E-4	-1043.8538209925503	-626.4220386385243	-3694.102624733801	-559.1268768410865
12545000	-5930.450486516255	-583.266902492796	-5347.183584023459	1027.3684919744796	326.02166573670456	1026.5137418336906	12.169519957640464	4.367718883009786	10.578598840578293	0.22783982978628675	538.4887220658386	2.8558213079754813	0.44753623483064753	0.10240662130682142	2.4500571438625185	2.3273071831718563E-4	-1037.3740061427527	-615.2950588092212	-3694.5145190714848	-560.1797054997191
12550000	-5937.659819737122	-585.9287951344625	-5351.73102460266	934.2546742619895	358.4040948331323	1299.8920153440479	12.169519957640464	4.367718883009786	12.062306885869518	0.20196858318315306	881.7832675251339	2.8558213079754813	0.4144776162686158	0.10164507540921382	2.483877308322158	2.3523368978379744E-4	-1024.934332224007	-615.7336798901617	-3711.063012488491	-562.4437027383831
12555000	-5952.631151392178	-603.7959556870998	-5348.835195705078	1553.6321449666425	383.1520381652117	1517.6781500640807	7.419754015609986	8.135783394584537	12.062306885869518	0.24306291375790626	524.9749945777305	2.635727776621346	0.39774998737930045	0.07914604860778797	2.5231039640129	1.811340579820508E-4	-1041.0354306789102	-617.1889007785084	-3690.61086424766	-580.0596249177585
12560000	-5944.191564387629	-602.3402650535555	-5341.851299334074	1576.5713995964568	385.5451292586929	1219.709674064184	8.702359357011977	8.135783394584537	10.625980358423275	0.35733276606978864	133.45250492431614	2.536924009902036	0.3674039554390464	0.07834023783604012	2.5542558067249024	1.7473555251733866E-4	-1041.4560155543138	-617.5303286316253	-3682.864955148135	-578.7953145327267
12565000	-5944.287798237527	-591.1557903839206	-5353.132007853606	1212.249735993042	343.2020449135902	1217.1600608156416	13.665079268080387	8.135783394584537	11.38134581662357	0.29457045596972253	423.9220984977992	2.536924009902036	0.4177959037761758	0.11910124265938218	2.463102853564431	2.27259062173485E-4	-1036.3636883460956	-620.0363131547272	-3696.7320063527836	-566.9760532737654
12570000	-5943.811327690564	-591.9516332364761	-5351.859694454088	1106.7451437372363	354.63829105375993	1078.6168887665424	13.665079268080387	4.304618036455272	11.45684674342243	0.31892005735493284	628.576745983717	2.607157265793695	0.39109554220020026	0.0866853676085308	2.5222190901912565	2.3367483233845314E-4	-1032.1339737850865	-615.3984617150176	-3704.3272589539833	-568.5851017019701
12575000	-5955.280638272046	-589.7107009924428	-5365.569937279603	1262.95506035777	378.9803509264523	1109.8094485165527	18.70539849489241	8.200187560870257	11.45684674342243	0.2673510301701711	520.755682981717	2.81063315961508	0.4597247622335267	0.0935005303645716	2.4467747074018895	2.344007359412822E-4	-1048.6376290127916	-616.6708131532869	-3700.2614951135247	-565.1817481564445
12580000	-5942.174545744771	-596.3395514257429	-5345.834994319029	1345.7988401135951	409.8340628475917	1101.4339376365663	13.300166541448444	5.242512174096728	12.689776678084657	0.2412425668948334	364.51937436330087	2.279845521719441	0.4140528872882127	0.08171488805685748	2.5042322246549173	1.9250730470690017E-4	-1035.1108888288359	-617.6622271047194	-3693.0618783854734	-572.6482969861115
12585000	-5932.824545565823	-589.3635020877904	-5343.461043478033	1067.2839040250954	373.8688872145425	1455.5062990366862	9.721918508170083	5.242512174096728	12.689776678084657	0.2412425668948334	567.1460824958051	2.9771603824135213	0.5138947095936637	0.0967379955871633	2.389367294819161	2.3946375938564612E-4	-1039.1494467693765	-617.3895945902718	-3686.922002118385	-565.7806868492496
12590000	-5953.832347971028	-602.2872608920321	-5351.5450870789955	1776.606431269814	404.2230551275378	1387.5787648356747	9.721918508170083	3.4155416826817713	11.046372332658507	0.2412425668948334	157.78377742335252	2.2782759649885205	0.30920333839487496	0.09739568744444158	2.5934009741606725	1.9062470071452232E-4	-1033.2477984683012	-617.1527230685921	-3701.1445655421016	-579.3777998501147
12595000	-5941.4481635060165	-601.2873231527486	-5340.160840353268	1444.1582139668647	400.86928766765436	1359.9827694298315	9.721918508170083	7.311991748233175	10.273931472646964	0.2412425668948334	535.4008803221657	3.4913044255926495	0.5507456361875094	0.08456875235558417	2.364685611456896	2.0064232704860907E-4	-1032.4391743051226	-617.0712953518258	-3690.6503706963194	-577.665597257344
12600000	-5948.872244991672	-606.9116350214966	-5341.960609970176	1506.4199008502565	377.3425733759831	1234.113024283908	11.130895580873883	9.178992009898387	15.469104357128721	0.2412425668948334	557.4749829065513	1.8323431831165562	0.4668820503140365	0.08892982131878123	2.444188128367171	1.967690134505787E-4	-1036.3495579631133	-616.1628261770896	-3689.4482258299727	-582.4418704583067
12605000	-5973.555379177216	-622.0568062172749	-5351.498572959941	1882.9652253341446	574.3114708157689	2002.6846616252287	14.504555191361728	12.734959746358458	10.880026703027736	0.17221664838526865	557.4749829065513	3.7518218061884814	0.5057281289488651	0.12690022556639574	2.367371645484728	1.7009103047567508E-4	-1034.1175980961407	-624.4958864509927	-3692.8850884128083	-596.816148990006
12610000	-5979.103007332969	-625.3255380753396	-5353.7774692576295	1790.1177417101617	601.2843189570707	2019.2079319669933	9.262960982246438	12.734959746358458	10.880026703027736	0.19565321830323862	306.8687097116207	2.57037170370217	0.5193434786058626	0.10458908969182963	2.3760674317022965	1.5061301243903943E-4	-1034.477582055253	-617.7843912852838	-3701.5154959170923	-600.6337210364352
12615000	-5965.772636107589	-612.1924500883738	-5353.580186019215	2186.6616566854764	501.7349323175407	1476.2969234264037	16.070960904695806	12.734959746358458	11.435755647811776	0.19359572957867194	961.0184011751757	1.7353762804084507	0.47012539598795744	0.061558883554744426	2.4683157204572876	1.558275989819095E-4	-1049.2078719571534	-624.1489031937568	-3680.2234108683047	-587.0589421707467
12620000	-5949.820585793379	-608.8543091542983	-5340.966276639081	1524.734307739233	435.87163525016894	1709.8272461114173	8.602712194916139	11.798578785045956	11.803488955617231	0.21854842262809487	886.7791150770875	3.009922524717024	0.45240935797262033	0.07350708673086534	2.4740835552965033	1.721496372786177E-4	-1039.5421304051977	-621.1154302406616	-3680.3087159932224	-584.4110433351415
12625000	-5969.373285131835	-609.763840482478	-5359.609444649356	1599.3962527056215	441.835764510196	1420.5428382346904	9.646310089706567	5.00371879443693	14.209747133915302	0.27665762690422296	886.7791150770875	2.409664337375808	0.38222234791045673	0.07052563938475456	2.547252012704777	1.9024800812188333E-4	-1035.635624789254	-617.5718182777719	-3706.4020015823303	-586.1194314433329
12630000	-5973.1513929384	-624.0219765786137	-5349.129416359786	1681.851290853503	518.2320496207251	1976.1409681387634	9.529508578217923	10.6174988203815	14.083917676922603	0.29309368280009596	886.7791150770875	2.1701110662486274	0.3975656906549388	0.06683774476858304	2.535596564576467	1.5427292245712024E-4	-1039.0107617596364	-619.4418776872537	-3690.676776912896	-599.2184990447371
12635000	-5957.488536255799	-615.8324732516638	-5341.656063004135	1655.3235395874565	510.8941964911818	1620.9779185655707	6.952421816678813	9.527350752138998	14.083917676922603	0.19186900828511283	52.51660141679085	2.3756342946500575	0.4393240648015547	0.08479955852176901	2.475876376676665	1.6407178240435824E-4	-1035.2012269455363	-614.3648385969574	-3692.089997461641	-591.72125078357
12640000	-5953.000098179113	-615.4996694054593	-5337.500428773654	1578.6317600187717	446.07135056868265	1811.709272217543	8.194038061992359	9.052885968496478	10.090539818359929	0.17684581996625395	721.4088647231648	2.3756342946500575	0.34643973252567384	0.08877990220214217	2.5647803652721723	1.533916556056223E-4	-1035.0032124417799	-616.4620080122126	-3686.0352083196613	-591.5670529419735
12645000	-5948.335560028172	-597.5042586252396	-5350.831301402933	1164.8481597775017	460.53362363418637	1336.585949553	8.445925635556522	5.250971749468093	13.01869091578082	0.16803646872911782	481.5625374607772	2.3756342946500575	0.44768940179639904	0.1123513635792068	2.439959234624383	1.8734379511666874E-4	-1038.6141290657965	-615.4946763737511	-3696.722495963385	-574.1379663292488
12650000	-5949.3850326983	-602.7902289100869	-5346.5948037882135	1361.9001476042329	398.81619058736356	1235.6654188214302	19.756154028915628	8.060008942783767	12.565712597297136	0.20690187054849749	273.88672207775	2.3756342946500575	0.3812530369823425	0.07923892674750259	2.5395080362701448	2.1993752089460782E-4	-1032.4593847206652	-616.4212882115279	-3697.714130856021	-577.9800635868751
12655000	-5946.995486315499	-598.4677807881242	-5348.527705527375	1252.8776087163	343.83019150813396	1714.4686140486851	21.4562741282996	9.788122077957551	12.565712597297136	0.20214951148932864	65.15110037636299	2.3756342946500575	0.4954698371080825	0.11444360389362564	2.390086558998281	2.1228160089001714E-4	-1035.7333941880024	-616.7495823213499	-3696.044729018022	-572.9814494086722
12660000	-5942.858813265677	-595.1373330047951	-5347.721480260881	1309.1267221464243	384.9243453963428	1035.1527130517409	11.443118204060413	9.788122077957551	14.10909465519117	0.21454171123230145	50.76342822777156	2.107548323134537	0.364922257517733	0.08780850996463782	2.5472692325176185	2.0770058168124482E-4	-1041.9193712771319	-618.3490215942304	-3687.4530873895187	-570.8544420160889
12665000	-5937.985385259768	-590.1171725568137	-5347.868212702954	1247.7842291165477	327.4080960479935	1150.3853504321821	11.443118204060413	6.322404814572401	10.851882259216858	0.26047458662387657	50.76342822777156	2.299612462048537	0.43824042014080977	0.13477196755088788	2.4269876123082907	2.2185450171858254E-4	-1044.3536069074617	-619.5262231832322	-3683.9883826122605	-566.5613802779519
12670000	-5937.961079926386	-594.978382337704	-5342.982697588683	1255.285363888217	471.8567081848559	1289.504776741298	11.683268546433753	6.322404814572401	13.902772937412218	0.15324944996556203	503.4109766149741	2.671234303538861	0.4178124908873192	0.09781396389899691	2.484373545213673	2.0966749961541124E-4	-1037.7017664454158	-617.8963580827502	-3687.3845730605162	-570.9710596800671
12675000	-5943.427839272602	-599.3486973160461	-5344.079141956556	1656.790272853022	477.700857295926	1427.6619865621594	8.125707873203307	5.482132566412348	13.902772937412218	0.21776384350437777	538.696953350059	2.899896693894304	0.4211707558825639	0.08780618697687886	2.4910230571405467	1.9918697184709871E-4	-1042.8124025572497	-618.0790359866961	-3683.18770341261	-575.8299844774369
12680000	-5934.214230518791	-581.7006592098567	-5352.513571308934	1174.4476961141634	269.2215632420359	1061.603246156442	7.834995072713837	5.482132566412348	15.532217536119136	0.22167774228608558	538.696953350059	3.1046518391553732	0.45080506795032294	0.09225103290929587	2.456943899140371	2.4377253224478038E-4	-1046.4505632626326	-616.3005378858703	-3689.762470160431	-558.3740602165693
12685000	-5943.494023646604	-600.1376849187642	-5343.356338727839	1504.8605391104545	419.9252486255222	1741.171125851784	9.298114858889548	7.165205951734655	11.418030366786587	0.20254448474790196	383.9075638956789	1.8581050282058202	0.3500825374339067	0.07530702678812168	2.574610435777961	2.036179340064974E-4	-1041.4529300156162	-617.5795470011947	-3684.323861711028	-576.2158383030295
12690000	-5930.752124572743	-590.0074851632173	-5340.744639409526	1189.2133429415485	431.09933992429507	1219.7378663385966	9.298114858889548	6.114278567304275	12.722109183098913	0.20254448474790196	98.78826065227861	2.8749568889621404	0.4629440364759062	0.10676544787885175	2.4302905156452317	2.4300029660254E-4	-1037.3099193567577	-616.871039372269	-3686.5636806804996	-566.4831709955051
12695000	-5962.092228838274	-601.1772550832802	-5360.914973754994	1661.5718583792932	428.5238129049351	1472.423264708535	7.854252312089038	3.4817765846379523	10.820524003975391	0.20254448474790196	382.863756686887	2.4375008645753278	0.4369902395618367	0.07932854952874985	2.483681210909403	1.7878561789903672E-4	-1044.1858127282683	-621.5267613415057	-3695.202399685221	-578.4631666018354
12700000	-5937.683664776774	-578.0230552636856	-5359.660609513088	1030.530121581388	331.69955002867465	1037.725156139017	13.258189142704977	5.681056729354411	10.820524003975391	0.18494377103010384	510.58788890005064	2.9875922465684774	0.6315702708445645	0.07188873051255695	2.2965409986428695	2.616744192828552E-4	-1038.9570283935868	-619.5522411713029	-3701.1513399481987	-554.5062677467806
12705000	-5917.296095550821	-575.3715361562333	-5341.924559394587	1087.4387354927744	319.6926661763333	889.1123503152795	11.317140880484288	3.4188429414192205	13.290215416389028	0.18494377103010384	510.5337651380875	1.9910341079661256	0.45940719677291325	0.0868812983665089	2.45371150486057	2.781666982878832E-4	-1043.8381365312734	-620.3996817028552	-3677.6867411604585	-552.4901717617647
12710000	-5931.8984264858655	-579.2130515417726	-5352.6853749440925	1035.664020958251	312.25521356607373	1278.1239569903971	9.776782654474733	5.561382942084948	13.290215416389028	0.18494377103010384	921.4480453506595	2.4991235949085415	0.508719154283065	0.08783779609276432	2.4034430496241628	2.760375107568415E-4	-1036.9955074341628	-617.7767896133555	-3697.9130778965737	-555.630482792004
12715000	-5918.214596943315	-577.951472414407	-5340.263124528908	1133.8333688492621	276.78069992015037	1108.8013248195737	8.928998235050921	5.368374544050764	12.163513473732268	0.2483593905967798	611.264299578336	2.6674382567598642	0.49527868374897976	0.09575144524524654	2.408969871005765	2.4142534473975264E-4	-1042.0690648388859	-615.8367175471146	-3682.357342142907	-554.7690892698052
12720000	-5933.895895844908	-577.263414767657	-5356.632481077251	1276.1691089697556	269.40628329186205	1085.8327247339628	8.928998235050921	6.11495371326943	12.163513473732268	0.22536345321915255	488.9445662845334	2.235100205839631	0.45476960761277535	0.08453128334348366	2.4606991090437336	2.402500304507126E-4	-1040.2483021210219	-617.1980322331689	-3699.186146723061	-553.9595980796754
12725000	-5925.018178173049	-572.9386291795732	-5352.079548993475	833.7566287509924	289.9174799569791	1050.3847564243147	8.928998235050921	4.149543529541664	12.819474768350311	0.29140855186308373	379.8734238429144	3.1800983876622713	0.4471498211985953	0.10767025384168476	2.4451799249597137	2.873714243689117E-4	-1039.1583800932792	-614.9775349084425	-3697.9436339917534	-550.0191928104418
12730000	-5914.08752232534	-571.0610177615846	-5343.026504563755	904.4189332651462	315.214061929079	944.0486206361983	11.085328533298062	4.149543529541664	12.819474768350311	0.2528913260987219	922.1518676745361	1.9502197567250155	0.3852839866081598	0.111228019887871	2.503487993503963	2.840425573856753E-4	-1031.9924289554463	-615.2283697738025	-3695.805705834506	-547.9889049181534
12735000	-5930.382755291675	-576.4721533408898	-5353.910601950784	1143.5168051855717	393.6257506713622	964.3513319232036	13.484320178627202	4.556920122184745	12.78434740620053	0.24636670254820084	705.4821166384907	1.9502197567250155	0.4265352413196115	0.08035934724173793	2.4931054114386453	2.470935173433349E-4	-1031.6108466065398	-619.3487856464304	-3702.9509696978143	-553.0370121616216
12740000	-5938.231551196071	-586.2959708789767	-5351.935580317095	974.2669159960686	335.36278301992286	1043.6279509516598	8.654474879952232	2.8953778487892414	9.88194884483941	0.24636670254820084	758.0030172843627	4.29451483552398	0.4113745857175886	0.08743606429147874	2.5011893499909275	2.204153987036132E-4	-1036.963140994988	-616.6378656277284	-3698.334573694379	-564.1134411978586
12745000	-5930.24554511156	-580.482903755412	-5349.762641356148	1041.4638312957138	306.1694574861914	990.4927917222901	11.065136151094471	5.60486468630819	11.845087008618457	0.17938775457564318	758.0030172843627	2.9300021873397513	0.309252218523038	0.08418615273122775	2.6065616287457294	2.5688405049876904E-4	-1039.2298113861125	-618.4677518236826	-3692.065078146353	-557.1424744422402
12750000	-5921.34743878739	-579.8306550429317	-5341.516783744459	1067.150607737102	316.2334961945096	1145.2565075181503	9.65486184850631	5.829625893513101	11.704256845127723	0.1406343555116309	758.0030172843627	2.295774842960251	0.4994319249371404	0.07213760097447905	2.4284304740883758	2.558865814486245E-4	-1038.4252897371284	-616.3041936141223	-3686.7873003932086	-556.4817342997165
12755000	-5926.961618996376	-578.7100468540789	-5348.251572142297	1142.5080515673817	266.8911268781288	957.8921696541784	12.42923520789341	5.829625893513101	11.704256845127723	0.21415844984708896	926.7654579782056	3.0510830630924857	0.5905133306710899	0.07746277373323701	2.3320238955956674	2.5809593302887634E-4	-1039.9527384782084	-619.7014550517431	-3688.597378612345	-555.2304551976544
12760000	-5927.6153893220535	-575.0112611579486	-5352.604128164105	1119.1621102830923	271.03539346277785	977.4738457329333	12.42923520789341	4.189259149807789	11.82581300057549	0.21415844984708896	772.7863945279611	1.5080340929578402	0.5232064753090103	0.079827890171869	2.396965634519114	2.6823069922798687E-4	-1040.5386962579416	-619.0515102689436	-3693.013921637219	-551.8534954509755
12765000	-5949.812763599699	-582.2831043651573	-5367.529659234541	965.5977548111305	316.5455611794752	1016.6702389137688	11.842089932554996	5.244524909425386	11.82581300057549	0.15496316196389115	255.0277934107	3.32094447205826	0.5617181112304991	0.10835695180323225	2.329924936966262	2.477579660778126E-4	-1043.2240924111966	-616.1604202334204	-3708.1451465899245	-558.9068630556288
12770000	-5938.314865641144	-579.568177948762	-5358.746687692382	1140.6158807448367	321.98931634446456	1071.5488788192672	8.11272213891525	4.081736200265713	13.035454086942435	0.2547033803700357	899.5875394768498	2.063360815392901	0.48486252803337015	0.10804064309179708	2.4070968288748262	2.6191085295902466E-4	-1046.3921683272747	-617.9360985068245	-3694.4184208582824	-556.7363528411329
12775000	-5913.086923707821	-569.8200302682704	-5343.266893439551	762.1168238588186	271.19340081941664	658.3568465747238	11.647256438695932	6.461493287310301	13.473614514024142	0.2458635327258073	218.85151821719862	2.831895668462277	0.4642383735683481	0.11907542792484822	2.4166861985067967	2.908133631940653E-4	-1035.8085079326263	-614.2712732593994	-3693.187112247525	-546.5051733604386
12780000	-5941.175114820882	-590.6462092910522	-5350.52890552983	1240.9381150942063	328.872391738188	1029.4389903435094	11.647256438695932	2.4222259193534463	12.404630743201524	0.2458635327258073	995.9726827677936	2.5257286446914713	0.3632767016137908	0.08655182675730004	2.5501714716289023	2.5764424350611226E-4	-1039.4895020244342	-619.4710150555193	-3691.5683884498767	-568.022681627967
12785000	-5945.576054959581	-583.9260042727465	-5361.650050686834	958.0162635374891	350.83918418922036	899.307477618976	7.65100725917551	2.4222259193534463	13.378125556123422	0.2458635327258073	787.9020383808199	2.9371006990526647	0.4663677327730901	0.09561384687457122	2.438018420352331	2.3985416723971964E-4	-1032.4393593276673	-618.1294737788115	-3711.0812175803553	-561.840637866479
12790000	-5936.946401650553	-591.9817302345643	-5344.964671415988	1253.5853332057104	375.0384106959579	1435.8952426883782	10.051718476341945	4.121163698415892	13.378125556123422	0.2458635327258073	787.9020383808199	2.9371006990526647	0.3740420691694843	0.10326660191177024	2.5226913289187394	2.006544166543609E-4	-1036.2617294525999	-619.2050464632549	-3689.497895500133	-568.5618165918241
12795000	-5946.349349693833	-588.2208375856752	-5358.128512108157	1181.1706247760703	393.0341522929782	1402.7820680667508	12.149521523809167	7.967324668721712	11.443866810291377	0.2458635327258073	787.9020383808199	3.040961616881458	0.4797566334853369	0.13626752773022788	2.3839758387844285	2.173363400349991E-4	-1037.0850044842184	-618.4952868634588	-3702.54822076048	-564.0660496422284
12800000	-5952.266671949786	-602.2317599740052	-5350.03491197578	1396.5001210667087	503.7908964083099	1302.066984433396	9.95514097822909	4.873592998490543	11.443866810291377	0.32590930608114765	166.4804194407493	3.0755653090309405	0.3713414409606216	0.09847916531663428	2.530179393722738	1.9694510838086238E-4	-1041.4868314934138	-616.1744684064631	-3692.373612075903	-578.9398614056747
12805000	-5957.05746679878	-600.9987355114026	-5356.058731287378	1261.1207178696602	482.99161969289344	1181.8815889456528	9.95514097822909	4.577202190527229	12.302844675394196	0.22647043484479307	552.1202981390119	2.7943656708970273	0.45419425771658706	0.08011007113625643	2.465695671147151	1.95978476376433E-4	-1037.0793021286117	-618.9970421042669	-3699.982387054499	-577.7804661118834
12810000	-5969.082520347516	-617.9480980774933	-5351.134422270023	1878.0597095335984	477.06258878713527	1921.3284135912193	9.95514097822909	4.722687313954775	12.302844675394196	0.2433285255515983	552.1202981390119	2.7943656708970273	0.3897183605016687	0.09035951631774526	2.519922123180581	1.538078739630986E-4	-1050.6309640234008	-619.1274739917359	-3681.375984254886	-594.2105569110817
12815000	-5988.644685155471	-639.1237889692064	-5349.5208961862645	2087.0529599047427	665.6246415554202	2434.011593134918	9.95514097822909	3.845274386880124	12.874092064402593	0.19467982591638164	821.1511665365393	3.0026080278658154	0.34157661042865095	0.0824012690213169	2.5760221205500278	1.2970282696036573E-4	-1037.1449103327527	-614.4581524533561	-3697.9178334001554	-615.3095172888595
12820000	-5998.909550632172	-651.9659593084781	-5346.943591323694	2351.5152390802596	682.965368245549	2482.088650896378	17.49867905794681	10.239114223952022	12.874092064402593	0.19467982591638164	149.7137509855086	3.0026080278658154	0.5072310984718009	0.0915397241293865	2.401229177398808	1.0759524408442014E-4	-1045.2029582911316	-618.6244371437174	-3683.1161958888447	-626.317457407918
12825000	-5972.887275399188	-621.500707059706	-5351.386568339482	1710.9492905797847	481.2108163266444	1702.595481419957	17.49867905794681	11.867818595003275	12.874092064402593	0.20206126936247312	499.08407916058644	2.5927636604486044	0.4424872858785366	0.10025396034634787	2.45725875377511	1.45871643123776E-4	-1040.5390609532687	-622.6590066860306	-3688.1885007001833	-596.0481995753548
12830000	-5973.654473502793	-622.002623019178	-5351.651850483615	1963.8243493597556	477.32832437967244	2112.7482528301703	16.08955403779165	7.12006423315971	10.694739456281226	0.15339335884526223	937.6820173665956	3.162324028496072	0.5858185858935377	0.1160424109628116	2.2981390031436444	1.4977399394462484E-4	-1040.7470605897686	-616.3702877683565	-3694.5345021254902	-597.2840026631527
12835000	-5951.535790757596	-589.5321353824648	-5362.0036553751315	1170.6435349596406	376.2115837330051	1093.1026448401215	13.743755476089863	7.12006423315971	10.390616644174063	0.15019427498292615	398.98916563179444	3.162324028496072	0.45441264589620073	0.07582981126222721	2.469757542841565	2.0441069570939553E-4	-1038.1504666871976	-621.3379468816878	-3702.515241806246	-565.7158453074444
12840000	-5931.633678042062	-583.147921967549	-5348.485756074512	905.7139839361189	329.04634963603917	1242.2494381547158	7.439058983488692	4.7954627488979735	12.12530753765916	0.2745619972321395	398.98916563179444	3.771450480340576	0.4279829416200785	0.07555279754587398	2.496464260834042	2.667172357960884E-4	-1032.03555384587	-613.9895651315464	-3702.460637097096	-560.1880537341281
12845000	-5936.886517650061	-583.7216782369684	-5353.1648394130925	1286.2882479169507	330.1890259848651	1099.5275714519455	11.007912659090644	7.531548583504251	12.12530753765916	0.28174050830126574	398.98916563179444	2.033857698819071	0.4571059963675944	0.08380011123425576	2.4590938923981436	2.396671941638776E-4	-1042.3027923473765	-618.4750015957687	-3692.387045469947	-559.92509427824
12850000	-5935.674705670017	-580.7216907246578	-5354.953014945359	1162.1435697138797	306.86676214260115	963.2496350280899	17.26057167433638	5.242090065164082	11.146667175723648	0.302191366054514	398.98916563179444	2.4243491139381437	0.42876092631073337	0.08494200397614718	2.4862970697131135	2.6149947390337634E-4	-1049.777455750215	-617.5292309763503	-3687.646328218794	-556.9797040199759
12855000	-5922.82183984793	-571.3675135029978	-5351.454326344932	865.5804640601431	275.24263026930504	925.897494364491	11.112640826897714	5.242090065164082	14.354410289545772	0.1850355409586521	814.8905607147201	2.4243491139381437	0.4372465817065311	0.09283816982791925	2.4699152484655453	2.767898292558753E-4	-1034.2563286270276	-615.3596679899208	-3701.838329727984	-547.9166341685168
12860000	-5955.17997414247	-592.1884119155944	-5362.991562226875	1183.291318516673	343.181405607766	1112.0416345891763	10.127444957952333	6.966981233736976	10.602063666046517	0.17893205520388747	317.18277319985145	3.4357124465880347	0.5397067229883414	0.088925034361812	2.3713682426498415	2.0894947301703374E-4	-1037.5361374983709	-616.3354887876314	-3709.119935940873	-568.7354714689444
12865000	-5936.711090354619	-594.1259998473288	-5342.58509050729	1425.1821602044229	437.84802467653446	1341.0253603083313	10.127444957952333	4.278708836202065	11.301728760826196	0.17893205520388747	234.35994507774126	3.4357124465880347	0.6224901531444712	0.11581256426248954	2.2616972825930346	2.1424233633341952E-4	-1046.3516137820272	-616.9801013674213	-3679.253375357842	-570.9379802171362
12870000	-5962.94007894104	-608.3018567290304	-5354.63822221201	1519.1263869342906	488.24651260732816	1884.2253993530735	10.127444957952333	3.868385893507164	10.987571603821136	0.2653857333657036	132.15114625086446	3.4357124465880347	0.44833029321342843	0.10207586021829365	2.4495938465682743	1.8396171917005465E-4	-1040.2494962170379	-619.7846262494062	-3694.6040997455657	-584.9144214394308
12875000	-5940.274881251595	-599.3016894784774	-5340.973191773117	1202.839972546859	432.87846241304777	1473.092235160659	8.173406569012434	5.534913187854254	13.923235314401735	0.18667930476728117	431.11340949468735	3.3187167708152003	0.4116352272982144	0.09608929177978355	2.492275480921998	1.9415589787758345E-4	-1043.2680832474034	-618.0871250500649	-3679.617983475648	-575.7325673700697
